Name,Lowest price,Price per slot,Trader price,Hash EN,Hash RU
Speedfeed short M590A1 forestock,0,0,0,f3af87767e07b93f92e70ba003e4b5ce,e6b588289d92aaa324f101c9c0148ecf
Speedfeed short M870 forestock,0,0,0,d15f934ff42d13f67c6a476a2b40310b,No hash
"Stngr Vypr 10"" M-LOK foregrip for AR15",0,0,0,9b8fb0f6b55335496b088789ff1b194d,6c0c618817159c30b87e064769a9c677
"Strike Industries CRUX 15"" M-LOK foregrip for 416A5",0,0,0,800b7c0f5246d55abeb6fb86dcc5ed28,d6529e8d3a2aedaf7e438352681e5446
Strike Industries Viper carbine length M-LOK foregrip (FDE) for AR-15,0,0,0,1150997cf1348a4878fb1addd2f0f2c3,67ba15c6756881e81127a43a35cfaa77
Strike Industries Viper carbine length M-LOK foregrip for AR-15,0,0,0,5d7865b2a6ec41be1517a9c6200724fb,7084b74d9d98b35d605df59efc5ed71e
Strike industries TRAX 1 foregrip,0,0,0,52dfe4e10029a0869073af15565e732d,d1b3152a05cab497fa86aa6324307bbd
Strike industries TRAX 2,0,0,0,e4cc94cc3b17a7ab97a87c59f20dd7e5,c2a2cadb971632b9738603557b2ee8a9
Sword int. 18 inch handguard for Mk-18,0,0,0,cf4aafcb7661acbcb39645a9781432fc,385b2311453c9676ec4e8dd891c0b8c0
TDI AKM-L handguard for AK,0,0,0,63a579550ee4758d8c5d460f8704bb73,9effe1b473381371f4b4e104d185ef71
TDI AKM-L handguard for AK Anodized Bronze,0,0,0,b64b8d88ca48801526e7b795e08a1964,9effe1b473381371f4b4e104d185ef71
TDI AKM-L handguard for AK Anodized Red,0,0,0,3e08f77f882eb56592ec88cc13df4ef1,3d47f5a0e364d580430c49caf91baf83
TOZ KS-23M forestock,0,0,0,9edc50804ee719a8d2156ea698864e07,No hash
"Troy Industries 13"" M-LOK foregrip for 416A5",0,0,0,d79cb5df98f7e330afd8a5a0024d32d4,466450251358cfaf01a08ba22b94d2ed
"URX 3 8"" handguard for AR15",0,0,0,62af908480c6c75f9dfd3bec6f0f3523,ce95e2b58f7655ffd5db05504e00c5a9
"URX 3.1 10.75"" handguard for AR15",0,0,0,94129b265bcf17900718fa822249994b,d575053788e33189dcbb6a9d8fe11044
URX-4 handguard for AR-10 and compatible,0,0,0,0255416020315db30b6d3d121ffffca8,c61ec4fa7143f1eb36707ce69a681530
UltiMAK M1-B handguard for AK,0,0,0,No hash,No hash
VLTOR CMRD Keymod handguard for AK,0,0,0,5b4574e81e5fadfd737c57db407e25de,8a8cc3f14c52aee62b6c4a7f0f010594
Vltor CASV FAL foregrip for FAL,0,0,0,e5835f778682c55712b9faad0255d9a2,dbcdd395a88067e7a82cac2f04ceeeec
Vltor CASV FAS foregrip for FAL,0,0,0,1a5ffa1c76c685ac3b24c78c1fc64535,dea20cb3f729157bf28d1187f2160279
Wooden AK-74 handguard (6P1 Sb.6-1),0,0,0,c0e8da1ecb9bb3e0163b9d7da4930765,9baef18ad2995998ab1394dcb0f05948
Wooden AK-74 handguard (6P20 Sb.6),0,0,0,8112c0952daf1f6445dab52facbd91cb,No hash
Wooden AKM / VPO-209 handguard,0,0,0,e2bbb577df26fef14db1402ec48b5ac5,2dc808c4668de1889682601624690c60
Wooden AKS-74U Handguard (6P26 Sb.6),0,0,0,4381b4a54f374cf10358e9624f93a551,9baef18ad2995998ab1394dcb0f05948
Wooden CAF WASR 10-63 handguard,0,0,0,f131602d054487020db4a1708df2674e,8941c7d1b937fc87bd9e4ed70db67587
Wooden VPO-136 handguard,0,0,0,63d7c87ba534270aa8ed906285d4dafd,a8660ff26e766f7c30afc08a4bfbb2d7
X47 Tactical Handguard for AK and compatible,0,0,0,7f42a4382cc9b4aaccf36dd253489e6f,2ff8a017f6eec547c5612a83aa6d8303
XRSU47SU Tactical Handguard for AKS-74U,0,0,0,5eccf0d26b30e28a32c4fa0a4de8c08c,7078e35b193a52a98ef815d84a914c52
Zenit B-10 AK Handguard,0,0,0,f27f8f506d5112ea7e5fa7d1636d5975,2e8dd5c0f0b611dffee45e83a343e21e
GP-34 underbarrel grenade launcher,"50,9","50,9","28,504",No hash,No hash
25 mm mount ring,0,0,0,27ab104762166bac5d05b9e4958f2c60,f42e2670dca047b273228ba2d887b559
25mm rings made by UTG,0,0,0,d0a460b35d2a78a497efe95804726208,40ae130abab1ba3470ffd7d955d1d3bd
30mm Scope mount,"34,165","17,083","2,288",fe43ef507438145a28de70f93244e0bc,18e1da50d6b283c26df61711d5994142
30mm ring-mount AR- P.E.P.R. made by Burris,0,0,0,e512803ce11d7ae32fcb0fb88e2f6b3b,5b32d2dae7fbe86f50c36fb3e901c73c
30mm ring-mount Remington integral for model 700 rifles,0,0,0,0b991f1df385afaa37e5c3f178a25f9f,642da2bd30b26aafe2b106cc33c6ac1a
30mm ring-mount made by JP,0,0,0,f4ef7b501b0f9dd3e45949d50b2b2f93,f271d7f72e97f929d69ecfb9800b274f
30mm rings made by Nightforce,0,0,0,05a0191d44023f0b86dfeb50d169f12c,8ad5b2496e27cea7566730f003d5999e
34mm one piece magmount made by I-E-A Mil Optics,0,0,0,cbb4571e253fe451e4b3aa0f19ef8b22,0835235cf8c13dcf34d4388287d5bfa1
34mm one piece magmount made by Nightforce,0,0,0,26e3f208e73d208500600656b232ad90,4a7d18e7b7dbe683336e617b4cb7e66e
34mm one piece magmount made by Nightforce with a Multimount rail,0,0,0,53bb3e2d6ed80c061c995f73b9d73151,0b243fd5aed451aa9cb310121fe98470
A*B Arms MOD X mount for M700,0,0,0,008796301d8cb70e310a10fd0d211f9e,229a3e901bc1ab4015dd265abdd2371f
"Aim Sports ""Tri-Rail"" rail for Mosin rifle",0,0,0,d7dd78bca0ac0aa41f46841cd52b5d95,0015744b174ef38581352c4c8d60762f
Aim Sports MNG rail for Mosin rifle,0,0,0,adbabbea3d3478efe3d34b05993c4206,5f77e12e63d1dc5236e22056d4bf5d59
Aimpoint LRP mount for COMP M4 sights.,0,0,0,23ccf15abd4cf9eae47c3a7e92031534,6aa2bad27c5a9ebc314c180a0f5dd31a
Aimpoint Micro Spacer High,"6,785","6,785","1,234",456ee84c76e4c52e05b8082a0f6dd981,517377af5971d9ca741668a54516750f
Aimpoint mount for the sights of Micro series.,0,0,0,642181591dc6dd3da1acb14c890c5d12,No hash
Aimtech Tiger Shark,0,0,0,43837bcbe7d0052e55d4651c3e0aa565,ee915748d328f9da9781918870afba7b
Aimtech glock base,0,0,0,3ea525495f3592f511a79171aeb04828,feafc171400132e9f5710b708a5333a6
Alexander Arms 10 inch guide,0,0,0,e5f741c09dd1c412e6f05a327e82aa45,30aa048fc69777586c519bc40e110717
Alexander Arms 3 inch guide,0,0,0,64269e301ac3c88bf253dcd114e8b768,674ea2f8fdb2b15cb578bdf9f501875a
Arbalet Patriot K+W mount,0,0,0,a2cbfabe71469b8c06d88142cdc3319b,e4d42ec38529046504570b545eb8b25d
Armasight universal base,0,0,0,d527833f6f65100eeef01ae9b86bf7f7,9faf5f8d63a333e9e731c6d30bf13362
Arms #18 mount for M14,0,0,0,2272ee6ff665b6f8aac341c576a89818,bf2a57b4156e8331089a6c1da12b37d0
Axion Cobra mount,0,0,0,85f669695ce4229104fe1498da5ba0d6,6e78e50e49df6bd5aa76a6acf4bdbccc
B&T 3x rail mount for MP5,0,0,0,fa36ab555893356e591b12292231d8e5,No hash
B&T MP5 SD Tri Rail Ring Mount,0,0,0,51a2e6d794e03aa2d490a441722a89e8,9ef5f0ccb5dc1bd183b8eec9b449d6fd
B&T MP9 bottom rail,0,0,0,d40dcc704f91ce5908e8459b0004def8,609d8194e9a26a6d31509242a2235283
B&T MP9 side rail,0,0,0,7e99c3088010d445f36e3c1525b93a1c,51d3a4f73d13449914a04e4575707b3c
B-12 Mount,0,0,0,98e771b2ae7b27e553a07852eed0ad23,727c273307f4cb40721f50232ba5469f
B-13 rail platform,0,0,0,14d5f41d4872240b1e62dbf278ce1bf7,fb8efbca8af6b25473e1898b26bac838
"B-13V rail platform above reciever ""Classic""",0,0,0,4206dec8f1fa3056f8cd203e727af75e,50f59b797346b3985c220254740095d1
B-18 Mount,0,0,0,597767d104faff37e5e7b8d75af31bcc,655720e97687a7768a34474825c8a71f
B-3 mount,0,0,0,31ce6312b6239812c9e81087c2d28780,84d893271338ba83655e602b5b024e0d
B-3 mount combo,0,0,0,d943c879e35c60ce11fa5628302c0bba,1c74d5384771b3399c713083ddc0d826
B-8 mount,0,0,0,f77c395028becaa70a9f46fceb6c4dee,81c435d9811af4fac56a951bdbf23f5d
Bridge Sight Mount for P226,0,0,0,cd89db0368f9df9c5d7e968772d5d8ce,a7f19e25c51ae38d0e1a9442cf82fe23
Burris FastFire Weaver Base,"8,736","8,736",886,d4c012f9c21460df23286733e82e39d7,54de66e1b70af6d96ccc509dbf7337f4
CAA DRG L-1 mount for SVD,0,0,0,01bef886d43ad8e13a707989bcbb0475,61500df3df747a34b0cfddc4504780d1
CAA XD RGL mount for SVD,0,0,0,0418d7963c22bb9e9a94bc638ab13410,ae09165b988aad3595028b4bb64da48b
CASV 14 mount for M14,0,0,0,7d49082cda0a1191ff2c76e9dc39cd59,b43f678c2502ed66ab79997d2b12d5e1
Compact mount for sights,0,0,0,e59014dd3b957f01e8706d257c037605,7f5d77d097c4b057b898e5a8651f1b3e
Cross Slot Mount base for Deltapoint scopes,0,0,0,684d76d5c0dfd0fc9125b7d86ddb8d66,d876c6ba0c6e8533e651229a7fa26a3b
Delta-tek Sprut mount for pump-action shotguns,0,0,0,5dd473fea89c167523a4c7769946a6f0,501830c574c6e199f440fbc2e6d34313
Dovetail OP-SKS mount.,0,0,0,33f6e9f031afe8dc5f0c556fc364035a,3e5217aa872d8276c9a5b3377dc550ae
Dovetail mount for TOZ-106,0,0,0,ec97512f35d01fffbcedee753c9ecfb0,84d946088a8df4f74e72ffb49710d74f
Dual Dovetail Mount for PVS-14 monocular,0,0,0,4f1086bc86df74be472c8cade3a1c3ee,90ea829317cb919600a0047ba653f6fa
ETMI-019 Mount,0,0,0,64c611cbce89e6c755a659c63b74a079,765bad61defcbb9d076cc9803e3a0ae3
FN EFFEN 90 rail,0,0,0,fed51a94f106c037f5666741504c1994,91e4eaf034c0bb1ee06b20646be7dc62
FN RMR Mount for 5-7 Mk.2,0,0,0,7195a284b4cbbbb9c885fc205de49131,054bf9de203ec5095ab9c556292f39f6
FN side rail for regular P90 upper receiver,0,0,0,3abb4ec10ac84fd5ce6a88f86ea33852,41d4d9583b71badd582355fa304a9d6e
FN top rail for regular P90 upper receiver,0,0,0,4d82e59cdb6b8cbe997d7b670962b881,d572e71bbfbe53aaffc0bc611e7ad0f1
HK UMP Bottom rail,0,0,0,1be68fe374ffbca4be084cbefb41be11,78a77e48b39dcb62360b1111c0c2a426
HK UMP Side rail,0,0,0,ebc3b1f4c6337690e5113127518afbb1,4d339bc7484b051a20ea1bc6e421a062
High profile mount for Trijicon RMR,0,0,0,681e14703ccc6c28960dd6ab20d2160f,7d592b75a0f58045a80cb8e92267b719
IzhMash modern rail for SVD,0,0,0,1815ad558d72b3212768c4bcad32fbdf,1de06715f1f42299bfc427b4b3df9457
Izhmash RPK-16 rail,0,0,0,519d687177c109f99d5391221e61a815,1c1b4d1ae6b6ba904d2962c448048211
KAC URX 3 inch guide,0,0,0,595b004711b6cb1f19b27f80e70a59c7,dba4f43258cff657632b1ed464aeef25
KMZ 1P59 Dovetail mount,0,0,0,3c2daeedeb96b654ff556e4e8bc2eb0d,24518f1235e506d47150398e43b87727
KMZ 1P69 Weaver mount,"23,555","11,778","1,053",a113032c6817d55b2594e3b17cc13754,bbbd5467e8d052bbc8aeda25f06222a1
KRISS Mk.5 Modular rail for Vector,0,0,0,71e8951315cf3e5946bf0297f20048d9,fcd8dcd38c07abe31374f247d637835c
KRISS Vector Bottom rail,0,0,0,a6c389d6bb721c4f5a13bdb154569e32,ea3a9697572f154cb25a7f8d7103fc56
KRISS Vector Side rail,0,0,0,a554198d6a9ddd7b2a8db1a2e249eac3,bcb3abc7436bbecc6e98ab66b2ffccd9
Kel-Tec RFB handguard rail,0,0,0,3bd4a86a97d701412d50e01ce6c78fd7,96841a778380ad747580d638605c2132
Kel-Tec RFB scope mount rail,0,0,0,73d6ac8520d0f31399026c93f3639f81,c82458e96aac7d22501b0a69882479e0
Kiba Arms International SPRM mount for pump-action shotguns,0,0,0,4f64a1b93c320850991907ae30c092f3,80c928ed7a127e0e255d4cab32e667f5
Kochetov Mount for Mosin rifle,0,0,0,f411dae251398641c6a58db46811b6d8,77e5af863e8bc4db35419e9202c6ba9f
La Rue Tactical picatinny riser QD LT-101 mount,0,0,0,1cd182aad0e9458d15de72eb7c48bf16,7039a975f72ea140aa18a61545d78a4a
Low profile mount for Trijicon RMR,0,0,0,95e9e64d52168f0a7c15cf7996b1dd66,9e121481f103b57874b4bde3abea9649
M14 DCSB,0,0,0,04945d141a3b44e87e509ef079635458,399ed1939952607e096566e3d359a883
M14 Mini Scout mount,0,0,0,7c808bc790daea0b50ce8b0bee1665ef,c62c8157cd1145c7f4cc5bdce31958e5
M14 UTG 4 point locking deluxe mount,0,0,0,96cef74d5b45efa88d4e1f49be3d2f11,No hash
M14 Ultimak M8 upper part,0,0,0,fdf6e975716d118f22af9036cb5eabc9,3600b87e3612a5fd9a17d70f957ebbd7
M1A Socom 16 upper part,0,0,0,5170d012109f51f972f78996d25b7daa,0a5bc9d97be70033fac737737e535ec2
MFI HK Universal Low Profile Scope Mount,0,0,0,3ab26166b32f0504e7590c01df8c0ebf,01f85ab5fceeda8bda7125eb714a6cf6
MTU-028SG rail for M870,0,0,0,5872136c9a64417cf5fa167a923cad80,a13afb79a699a975ccdc77d32b3f8748
Magpul M-LOK 2.5 inch guide,0,0,0,c39c9d2f0ace5cb01c2e208becd3e622,fc7df09874ae946154988d0e19b000fa
Magpul M-LOK 4.1 inch guide,0,0,0,241a62590d2e6322ad6412614222c71e,ea471fb8f956817f12b837d7524bee36
Magpul inline mount for PRO 700 chassis,0,0,0,1ce9b30a04d0a0eb545271d937643ee5,cd13b45bab3cf319b373de7063a5b377
Medium length rail for Hexagon,0,0,0,7195a284b4cbbbb9c885fc205de49131,fedc3c1b30e5339481e02aa687b8d748
Medium length rail for Hexagon(Anodized Red),0,0,0,6a4167e47831b4917fa11cfe9228d7e8,8cd4e64fc36ebbfe7a6b580d7ff0052d
Mesa Tactical magazine clamp for M870,0,0,0,8382184f7a6e1171e7bfea049bfa0795,55a93c1975d64903ea9b7dcfb21c2e07
NCStar Trigger guard mount for M1911A1,0,0,0,6139a0367d541aad513feb597d5412df,be306f57276af6f5381145479720cbe3
NcStar MPR45 Backup mount,0,0,0,e4c82749041bf66b99d18d8470e2a652,60bfb3c61b46c5e7c42ef5a0276db62e
Norotos Titanium Advanced Tactical Mount,"33,194","33,194","2,202",aa113faaca30a38164e8ff2551e87d71,eb299041107fd88e5e4856097c63d5d3
Ops Core Picatinny Rail Adapter mount,"48,433","48,433","6,72",10d56cefd04dfd93762f3bb20433806d,3edc50c23b28844eb101e32378837c6b
Ops Core Single Clamp Rail Adapter mount,"36,428","36,428","6,72",9ceabfdfe1190bfcf7127b0ef0dee9a8,5dfec9ffd64a1782bffdf6aa91c1e387
Orsis long length rail,0,0,0,bdd917e3e539ef7650a567698465391e,7c7105629c04a4ac2f6aca8822f00362
Orsis medium length rail,0,0,0,65a6a7cf028cc800b36c24a172169ee9,2fd547b942e09b14e816e9c9f0441075
Orsis scope mount for T-5000M,0,0,0,524c027f402492df4dcd924fe10b7b3f,8019e182281d30a720a922ae229b44fa
PNV-10T dovetail adapter,35,35,"1,432",7195a284b4cbbbb9c885fc205de49131,b363d4bffbda7fe4020ffb669baed7ff
PU 3.5x ring mount,0,0,0,01118d009310f90a67184c890ad915d8,a9477d9d3d66ad72f218ea8bcf0c8166
Pilad 043-02 Mount,0,0,0,c2be39a25ca45b6d4c406c5a591b3d3b,935c24b75bfae4efcf959471ab75bbd6
Remington RAHG 2 inch guide,0,0,0,3ee585efc646c8e7cdb06714f420d649,87dc0d0439019050650af7a3f7824aa1
Remington RAHG 4 inch guide,0,0,0,b2d41f2aab5e2e7039be60e73d6cf2ae,003e1521381ab7dd4cc70bf2d76d3144
Rotor 43 RIS mount for PP Kedr,0,0,0,8e968b4b759b2b0b5f6051858edd8e74,b3f4eb0d2a7c28fed0293e3fe797bc54
SIG MPX Gen1 Handguard 2 inch rail adapter,0,0,0,0eda141e53b1bdbb16004112577d16f2,40598bd0a6e0361def57cd5bd29a2f3b
SIG MPX Gen1 Handguard 4 inch rail adapter,0,0,0,2a514358c7c32cc313bfd7db91438edf,69f2aa7e850215ae894c34ac16e5b5c7
SR1MP quad rail mount,"11,271","11,271","4,899",e132e125d3a3d68a188c3e532ed39f94,7c262ca115fb778bd33843c14798427b
SR1MP silencer mount,0,0,0,f2a8f55790dc7399483bdf667cfaa7ee,f598708f55d3fd9b9c44d5b5fb9a8e67
SR1MP single rail mount,"13,483","13,483","1,505",1f53e4bb62eb8870e7989e3206ac2551,21b3fb71e5da46fb5cf4c0adcc386913
SVD Low sidemount,0,0,0,acff5c83f3eb6ec761bc49d9275d5676,4b312852434c15cdb793096abafde9a3
SVDS Upper Band,"20,041","20,041","3,129",No hash,b00153bd4318b45ab1e01f252c903f01
Scope mount for VPO-215,0,0,0,f6d41b0bb5e1fc3dd163b66fb5893476,470d85a35b6b674e11104c220055d623
Short length rail for Hexagon,0,0,0,a96fca19ced0802459268404ec243ff0,cb7d4e675fd6c460cfefd55dc221cc9c
Short length rail for Hexagon(Anodized Red),0,0,0,9ff19612df68747bb8439b85490ea5ac,d7e9bf59acc57608071955bc27bebadf
Sig Sauer mount for the sights of Romeo series.,0,0,0,ecf7448c564d0403fbf92ec2f8b64aef,cca00ef6b0dcf672d8a0ea054974c1a8
Standard Spacer for Aimpont sight,0,0,0,d5daf7b654e60a11af503b24eb962188,50275a2c76632d91baa92ea23b5f4d5e
Stock adapter Tactica Tula 12003 for MP-133/153,0,0,0,c7bf7948b5ea55c74b00c354b89d2e65,02e25e44fa4e3a81bada11a7a689170b
Strike industries bridge guide,0,0,0,199f1138a79922253ff7383fee0f2dec,87c07d658fa989f59adcee898f1abecc
Strike industries keymod 4 inch guide,0,0,0,41b1d41f9b91dec9b423d891350dded0,41b841112f78240f24261b4f540c6908
Strike industries keymod 6 inch guide,0,0,0,8716bd98654a0afabb18586ddc072ca1,ead443b5af41456667922410529003b3
TA51 Mount for sights,0,0,0,59cf10f392000561caca0223d47a8188,895897e811ede2883830056775141f9d
TOZ 6P29M Mount,0,0,0,6f9b68bac4da700e5ab513e4457734a8,83221d2b34f363e168b0400c19e95515
TOZ-106 scope mount,0,0,0,93463016af1c5892de89a9a1d65251ad,e41eb81d6451addde5226a26deb94d87
Tactica Tula 10000 mount,0,0,0,7195a284b4cbbbb9c885fc205de49131,No hash
Tactical rail for M590,0,0,0,9c9c39b5426408832e2f51f1e91ca956,No hash
Trijicon RMR mount for ACOG scopes,"22,477","22,477","3,462",0c4633003cc67945e40f6b7b6ff0b550,b95962c23e93cc53bef6fce01828180b
Trijicon RMR mount for a Sig-Sauer pistols,0,0,0,4a97a746af215470337b0ba5e68aa6ed,e3f7b240acc065000a987799ed308952
Troy QARS 3.2 inch guide,0,0,0,6c867918cad68cd07a832709e809b601,6060e70e547b02b6996315e5f9eaf931
Troy QARS 4.2 inch guide,0,0,0,f8874edbc5f064b0afd11bf5e566ad8a,c2fe6d219e38e3a2c2b74d60d26d33bc
UM Tactical UM3 Sight Mount,0,0,0,40047568e5b133f54596160747a06576,836b9321bf495bdd085d428b6f4f10da
UNV DLOC-IRD Mount for sights,0,0,0,536828d9510ff9d1f3ec140fb94dd18d,8c32c441e6394740b7d275f9dc85968a
UTG SKS SOCOM Rail mount,0,0,0,654dd951903f6da4fba5ab36df6c5187,a77abebbd1c65c6d31c94f260499cda4
Vltor CASV 2 inch guide,0,0,0,6f1df0c61691cf0878bd0019bb5d7c75,684ca97f7e70df45b467bd15ec63bfc2
Vltor CASV 4 inch guide,0,0,0,a9c25b2e2d4806026c5b3376daf2c6a9,09e1c5b86e6646b1cae29efd1bb94a0a
Vltor CASV 5 inch guide,0,0,0,c10290350e24564de34e134e5f66cdf5,a22e4622b5229fd40d72595600e75fdb
Vltor CASV KeyMod 2 inch guide,0,0,0,03bc26721d011760940835e2849ec64b,829159f9cffd109cd887435e928d6234
Vltor CASV KeyMod 4 inch guide,0,0,0,43c3344ef2c7552a03af4fb6ca615938,69e7762ad44638b4aef346b8e892d7c6
Vltor CASV keymod 6 inch guide,0,0,0,39d2a734c9a912327eb76dc923c30726,f3955e932312b869eb74d872bcba3d78
Weaver extended multi-slot base for Remington model 700,0,0,0,a74b5d4b190cd705ba991d85190ac12a,7f7bbdcd3ed537f20750f1e681f1a914
Weigand Weig-a-tinny mount for M1911A1,0,0,0,40a008dde70c85ab52060ffa6bf0995a,b1fcf9a948a3c04cd25d93b1f52abc51
Wilcox Interface for PVS-7,"10,201","10,201","1,521",e222aea1223c12298945ffeb5ddf16f8,0de780fe6fca917a2659f5a35f6a28cb
XS Short rail with Ghost ring for M870,0,0,0,a2d780bc2e9051513e28edcaacba6106,20f298373f47574d07092929b9c38073
3 Lug thread protector,0,0,0,7e6a2de110e0909da87a2fb2422981f4,d88fe44b9d6992d508f36d1c7f347f2c
3 Lug threaded protector,0,0,0,3cce5ed6ae9f376cc75a258eae67d897,ad551a79eb787f9a2f24570c714be8ad
3-prong SIG Flash hider 7.62x51,0,0,0,837b51f0e455d6ce4204706a7a889bcf,a26d9a089ced06487b63b2a3db003e46
A2 9x19 Flash hider for MPX,0,0,0,bf487c3be69ad0bc65735a85a466c5a0,10f18aab5610ca856cbd5705dfb24c4f
AAC 762 SDN-6 7.62x51 Sound Suppressor,0,0,0,5b8e3c5191ceba576ae44173be7443a7,36bf72874fbed739b6f947bce37d4d8c
AAC Blackout 51T 5.56x45 flash-hider,"9,174","9,174","3,443",2b3424881b735d03d18cabe0a9ac41b4,41b2ea2581f1fe58c412889ab14a00ec
AAC Blackout 51T flash hider (7.62x51),0,0,0,af1baefe6bb945df54ca6dfb64876097,0da11826e2cc07c2afc41aeaf74b8eb4
AAC Illusion 9 9x19mm silencer,0,0,0,0126bd15b0db94bd8a51ecf4f7890c5f,5505ef9782b21e09fc2119ea340188b5
ADAR 2-15.56x45 Flashhider,0,0,0,52339bfa0bfe1e685c4808632f228990,fe10f65399eaa5b76d302e0277dc0f4e
AS VAL 9x39 integral barrel-suppressor,30,15,"13,074",f23aff376e105bab64aff91c498666c7,b9a1fcd126f610fbe937fa6b09c83c04
ASh-12 12.7x55 tactical suppressor,0,0,0,a4f6f1c5fa2f1f79d468363fafec68ce,583d39d492c7538780501c119f292e5f
ASh-12 regular muzzle brake 12.7x55,0,0,0,3055ce1562deb1f3da4d0310ee02ee7f,8b332e9cca1acb41005a309f81eb45f4
Alpha Dog Alpha 9 9x19 sound suppressor,"20,526","10,263","20,529",68163976e1f3941fa964a730ee6ff607,d4ff5d089e42efaa93e5cdf67523c2b5
Alpha Wolf Bullnose 9x19 Compensator,0,0,0,68163976e1f3941fa964a730ee6ff607,68a19c80149c3898d831c5a9667029d2
Anarchy Outdoors Muzzle Brake .45 ACP,0,0,0,e57933df7643cd5a334858a97b4033d2,ea29b7c05f919bc0a871e12d49abb625
"Annihilator 7.62x39, 5.56x45 and 9mm flash hider for AR-15",0,0,0,32714b097a610e8eadad1a5ba2bf1af4,dce6106113b8e83ad8ab35c250ab3e09
B&T MP9 9x19mm sound suppressor,0,0,0,No hash,No hash
B&T Rotex 2 4.6x30 silencer,0,0,0,ef98fbe06e15d49ce891ceadfc9b915f,9ed4e3e03e54b82c439233fa52e2f000
B&T adapter for MP9 regular suppressor.,0,0,0,No hash,No hash
Bramit silencer for a Mosin rifle,0,0,0,96f7f484e4eadf299ecfa9c506c1b631,e8c2c7ea18db11ab3d4175ecb6267fd6
Bulletec ST-6012 5.56x45 Flash hider for AR-15,0,0,0,1e90fab2a3cf043373e363552a0f722c,ecc4268502a2e9d0ffd6cf7eb39a2436
CNC Warrior AK 5.56x45 mm muzzle device adapter,0,0,0,eba6ca3173729bb6631feb9a34029482,040839b310e878c4ade5c5ddca4dd82a
Carbine brake for SIG MPX by TACCOM,0,0,0,358a559af36ecb67fd6d1ce04de03b9f,2636d3d04682bb915c422cfa55e81f6c
Carver Custom 4 Port 9x19 muzzle brake,0,0,0,0b742953b14dfd8a970102486123d7ee,f0111b3163d10d48a6e1ca6af43ed737
Colt USGI A2 5.56x45 Flash hider for AR-15,0,0,0,5fad99c90f8d399930ff32248d718fe1,7d20f33bf55b69d664ebe352d7e69eb8
"Compensator 2A ""X3"" 7.62x51 for AR-10",0,0,0,21bbb7fcec8678599ae47c81397eaa7b,1f8af5f7a6c72c95289c99c2b984bfdb
Custom Mosin rifle thread adapter,0,0,0,d9e1576f4690eb6603442ce382bcf6a2,3169cc49576f30ffbfdc29814ddfe0d3
"DS Arms ""3 prong trident"" 7.62x51 Flash hider for SA-58",0,0,0,a574b02df5e7f4e2f97e03f15a2e1999,68f90386674525db337543a6c66f7981
"DS Arms ""Austrian Style"" 7.62x51 muzzle brake for SA-58",0,0,0,e094076f1e9e14e4a7124e9bc806f802,a01c4fc79b6226884d6a0f21092b31f6
DVL-10 M2 muzzle brake,"7,247","7,247","2,552",b6bd2734a6bd572d2a2c48d9c05f06f5,00b42b886001b549f283a3f5d6041281
DVL-10 muzzle device,"12,42","12,42","2,937",39b6304db8fcf8ca4dd161f61fc77027,68fcacce3798908625b3c0b056a2c8f5
Daniel Defence Wave QD Sound Suppressor,0,0,0,2822a1f58c18393884b93c899fa025ea,b2741900c6de5229b4110c5e23b047eb
Daniel Defense Wave Muzzle Brake 5.56x45,0,0,0,d6f0d3c6b69a91c6ccf46d469103ef83,4f8fec908235053e14101b091954c300
Daniel Defense Wave Muzzle Brake 7.62x51,0,0,0,28550dfccc43ea7ce1a2666a32aff2d8,aae5fded5e038a5b096b093ddb57e3fb
Decelerator 3 Port 9x19 Compensator,0,0,0,0f62efe36d580f1fb6a569679d254951,581c2ce9c82008e760ed9ec6564e573f
Desert Tech .308 Flash hider,0,0,0,3f60a41f587244920a260a31d5117089,bfc1f48d2e481c159b986fc4d296d2a8
Desert Tech 5.56x45 Flash hider,0,0,0,2084fb65efe7829140f960c64af5a4e4,9740457c337a8f387675ebcd4f5c2cc3
Direct Thread Mount adapter for Gemtech ONE.,0,0,0,0d97e1800e63b260065016bf1ed7df41,df15814e28f25b1a3d329742d6047cb6
Direct Thread Mount adapter for Silencerco Hybrid 46.,0,0,0,e1ca96616eca62420a158e859fa3dcee,e921be9aa3f6fd6a7cad31726b6dc653
Direct Thread Mount adapter for Silencerco Omega 45k,0,0,0,40802baa47255596de85c1a94f58f407,ae04d80acd793fe6e9c24f9460865869
Direct Thread adapter for the Lantac Blast mitigation device.,0,0,0,f8f7a30e7c863bfbac65e5f9f95b252e,8664c6ec86add2d2482d867a2f348c43
Double Diamond flash hider,0,0,0,dcc5fcf94efad8dfd4e0a2d25fa48fec,09a53f6a3a549fec446e3f2b8e6870d9
FN Attenuator 5.7x28 silencer,0,0,0,23e6418d3305cc16504b04e3d3974c87,d81f84d317cbccbe4528188fbcc3f9b1
FN P90 5.7x28 flash hider,"6,968","6,968",896,f205fc2e11fdeb958d34cfcb5497e09c,58435a910e1975e4cc406002f754fa2e
"Ferfrans ""CRD"" 5.56x45",0,0,0,c72c994a97828e3b86e90b3b46144de4,344ac0785f5db5a8645e4d08664a7f5f
Ferfrans Muzzle Brake 5.56x45,0,0,0,d768ba083007b34824ef239c2b5d44a7,36ab98de82126f64b7b01abd5dbcc578
